55711
-2.4	1.1	0.019225
-2.4	1.11	0.019151
-2.4	1.12	0.019088
-2.4	1.13	0.019031
-2.4	1.14	0.018976
-2.4	1.15	0.01892
-2.4	1.16	0.018858
-2.4	1.17	0.018791
-2.4	1.18	0.018718
-2.4	1.19	0.018641
-2.4	1.2	0.018559
-2.4	1.21	0.018474
-2.4	1.22	0.018384
-2.4	1.23	0.018292
-2.4	1.24	0.018198
-2.4	1.25	0.018101
-2.4	1.26	0.018002
-2.4	1.27	0.017902
-2.4	1.28	0.017802
-2.4	1.29	0.0177
-2.4	1.3	0.017598
-2.4	1.4	0.017598
-2.35	-0.1	0.026819
-2.35	0	0.026819
-2.35	0.01	0.026753
-2.35	0.02	0.026687
-2.35	0.03	0.026621
-2.35	0.04	0.026556
-2.35	0.05	0.026491
-2.35	0.06	0.026428
-2.35	0.07	0.026367
-2.35	0.08	0.026308
-2.35	0.09	0.026254
-2.35	0.1	0.026204
-2.35	0.11	0.02616
-2.35	0.12	0.026124
-2.35	0.13	0.026095
-2.35	0.14	0.026074
-2.35	0.15	0.026064
-2.35	0.16	0.026064
-2.35	0.17	0.026074
-2.35	0.18	0.026092
-2.35	0.19	0.026118
-2.35	0.2	0.026151
-2.35	0.21	0.026189
-2.35	0.22	0.026232
-2.35	0.23	0.026278
-2.35	0.24	0.026327
-2.35	0.25	0.026377
-2.35	0.26	0.026428
-2.35	0.27	0.026478
-2.35	0.28	0.026528
-2.35	0.29	0.026576
-2.35	0.3	0.026623
-2.35	0.31	0.026667
-2.35	0.32	0.026707
-2.35	0.33	0.026744
-2.35	0.34	0.026777
-2.35	0.35	0.026805
-2.35	0.36	0.026828
-2.35	0.37	0.026844
-2.35	0.38	0.026853
-2.35	0.39	0.026853
-2.35	0.4	0.026843
-2.35	0.41	0.026823
-2.35	0.42	0.02679
-2.35	0.43	0.026745
-2.35	0.44	0.026686
-2.35	0.45	0.026611
-2.35	0.46	0.026521
-2.35	0.47	0.026418
-2.35	0.48	0.026305
-2.35	0.49	0.026184
-2.35	0.5	0.02606
-2.35	0.51	0.025936
-2.35	0.52	0.025813
-2.35	0.53	0.025697
-2.35	0.54	0.025588
-2.35	0.55	0.025492
-2.35	0.56	0.025409
-2.35	0.57	0.02534
-2.35	0.58	0.025283
-2.35	0.59	0.025238
-2.35	0.6	0.025202
-2.35	0.61	0.025175
-2.35	0.62	0.025155
-2.35	0.63	0.025141
-2.35	0.64	0.025132
-2.35	0.65	0.025127
-2.35	0.66	0.025125
-2.35	0.67	0.025125
-2.35	0.68	0.025127
-2.35	0.69	0.025132
-2.35	0.7	0.025138
-2.35	0.71	0.025147
-2.35	0.72	0.025157
-2.35	0.73	0.025169
-2.35	0.74	0.025183
-2.35	0.75	0.025198
-2.35	0.76	0.025215
-2.35	0.77	0.02523
-2.35	0.78	0.025241
-2.35	0.79	0.025246
-2.35	0.8	0.025242
-2.35	0.81	0.025226
-2.35	0.82	0.025197
-2.35	0.83	0.02515
-2.35	0.84	0.025085
-2.35	0.85	0.024997
-2.35	0.86	0.024886
-2.35	0.87	0.024751
-2.35	0.88	0.024593
-2.35	0.89	0.024413
-2.35	0.9	0.024212
-2.35	0.91	0.02399
-2.35	0.92	0.023748
-2.35	0.93	0.023487
-2.35	0.94	0.023208
-2.35	0.95	0.022912
-2.35	0.96	0.022599
-2.35	0.97	0.022275
-2.35	0.98	0.021945
-2.35	0.99	0.021614
-2.35	1	0.021287
-2.35	1.01	0.02097
-2.35	1.02	0.020668
-2.35	1.03	0.020387
-2.35	1.04	0.02013
-2.35	1.05	0.019905
-2.35	1.06	0.019714
-2.35	1.07	0.019554
-2.35	1.08	0.019423
-2.35	1.09	0.019314
-2.35	1.1	0.019225
-2.35	1.11	0.019151
-2.35	1.12	0.019088
-2.35	1.13	0.019031
-2.35	1.14	0.018976
-2.35	1.15	0.01892
-2.35	1.16	0.018858
-2.35	1.17	0.018791
-2.35	1.18	0.018718
-2.35	1.19	0.018641
-2.35	1.2	0.018559
-2.35	1.21	0.018474
-2.35	1.22	0.018384
-2.35	1.23	0.018292
-2.35	1.24	0.018198
-2.35	1.25	0.018101
-2.35	1.26	0.018002
-2.35	1.27	0.017902
-2.35	1.28	0.017802
-2.35	1.29	0.0177
-2.35	1.3	0.017598
-2.35	1.4	0.017598
-2.3	-0.1	0.026819
-2.3	0	0.026819
-2.3	0.01	0.026753
-2.3	0.02	0.026687
-2.3	0.03	0.026621
-2.3	0.04	0.026556
-2.3	0.05	0.026491
-2.3	0.06	0.026428
-2.3	0.07	0.026367
-2.3	0.08	0.026308
-2.3	0.09	0.026254
-2.3	0.1	0.026204
-2.3	0.11	0.02616
-2.3	0.12	0.026124
-2.3	0.13	0.026095
-2.3	0.14	0.026074
-2.3	0.15	0.026064
-2.3	0.16	0.026064
-2.3	0.17	0.026074
-2.3	0.18	0.026092
-2.3	0.19	0.026118
-2.3	0.2	0.026151
-2.3	0.21	0.026189
-2.3	0.22	0.026232
-2.3	0.23	0.026278
-2.3	0.24	0.026327
-2.3	0.25	0.026377
-2.3	0.26	0.026428
-2.3	0.27	0.026478
-2.3	0.28	0.026528
-2.3	0.29	0.026576
-2.3	0.3	0.026623
-2.3	0.31	0.026667
-2.3	0.32	0.026707
-2.3	0.33	0.026744
-2.3	0.34	0.026777
-2.3	0.35	0.026805
-2.3	0.36	0.026828
-2.3	0.37	0.026844
-2.3	0.38	0.026853
-2.3	0.39	0.026853
-2.3	0.4	0.026843
-2.3	0.41	0.026823
-2.3	0.42	0.02679
-2.3	0.43	0.026745
-2.3	0.44	0.026686
-2.3	0.45	0.026611
-2.3	0.46	0.026521
-2.3	0.47	0.026418
-2.3	0.48	0.026305
-2.3	0.49	0.026184
-2.3	0.5	0.02606
-2.3	0.51	0.025936
-2.3	0.52	0.025813
-2.3	0.53	0.025697
-2.3	0.54	0.025588
-2.3	0.55	0.025492
-2.3	0.56	0.025409
-2.3	0.57	0.02534
-2.3	0.58	0.025283
-2.3	0.59	0.025238
-2.3	0.6	0.025202
-2.3	0.61	0.025175
-2.3	0.62	0.025155
-2.3	0.63	0.025141
-2.3	0.64	0.025132
-2.3	0.65	0.025127
-2.3	0.66	0.025125
-2.3	0.67	0.025125
-2.3	0.68	0.025127
-2.3	0.69	0.025132
-2.3	0.7	0.025138
-2.3	0.71	0.025147
-2.3	0.72	0.025157
-2.3	0.73	0.025169
-2.3	0.74	0.025183
-2.3	0.75	0.025198
-2.3	0.76	0.025215
-2.3	0.77	0.02523
-2.3	0.78	0.025241
-2.3	0.79	0.025246
-2.3	0.8	0.025242
-2.3	0.81	0.025226
-2.3	0.82	0.025197
-2.3	0.83	0.02515
-2.3	0.84	0.025085
-2.3	0.85	0.024997
-2.3	0.86	0.024886
-2.3	0.87	0.024751
-2.3	0.88	0.024593
-2.3	0.89	0.024413
-2.3	0.9	0.024212
-2.3	0.91	0.02399
-2.3	0.92	0.023748
-2.3	0.93	0.023487
-2.3	0.94	0.023208
-2.3	0.95	0.022912
-2.3	0.96	0.022599
-2.3	0.97	0.022275
-2.3	0.98	0.021945
-2.3	0.99	0.021614
-2.3	1	0.021287
-2.3	1.01	0.02097
-2.3	1.02	0.020668
-2.3	1.03	0.020387
-2.3	1.04	0.02013
-2.3	1.05	0.019905
-2.3	1.06	0.019714
-2.3	1.07	0.019554
-2.3	1.08	0.019423
-2.3	1.09	0.019314
-2.3	1.1	0.019225
-2.3	1.11	0.019151
-2.3	1.12	0.019088
-2.3	1.13	0.019031
-2.3	1.14	0.018976
-2.3	1.15	0.01892
-2.3	1.16	0.018858
-2.3	1.17	0.018791
-2.3	1.18	0.018718
-2.3	1.19	0.018641
-2.3	1.2	0.018559
-2.3	1.21	0.018474
-2.3	1.22	0.018384
-2.3	1.23	0.018292
-2.3	1.24	0.018198
-2.3	1.25	0.018101
-2.3	1.26	0.018002
-2.3	1.27	0.017902
-2.3	1.28	0.017802
-2.3	1.29	0.0177
-2.3	1.3	0.017598
-2.3	1.4	0.017598
-2.25	-0.1	0.026819
-2.25	0	0.026819
-2.25	0.01	0.026753
-2.25	0.02	0.026687
-2.25	0.03	0.026621
-2.25	0.04	0.026556
-2.25	0.05	0.026491
-2.25	0.06	0.026428
-2.25	0.07	0.026367
-2.25	0.08	0.026308
-2.25	0.09	0.026254
-2.25	0.1	0.026204
-2.25	0.11	0.02616
-2.25	0.12	0.026124
-2.25	0.13	0.026095
-2.25	0.14	0.026074
-2.25	0.15	0.026064
-2.25	0.16	0.026064
-2.25	0.17	0.026074
-2.25	0.18	0.026092
-2.25	0.19	0.026118
-2.25	0.2	0.026151
-2.25	0.21	0.026189
-2.25	0.22	0.026232
-2.25	0.23	0.026278
-2.25	0.24	0.026327
-2.25	0.25	0.026377
-2.25	0.26	0.026428
-2.25	0.27	0.026478
-2.25	0.28	0.026528
-2.25	0.29	0.026576
-2.25	0.3	0.026623
-2.25	0.31	0.026667
-2.25	0.32	0.026707
-2.25	0.33	0.026744
-2.25	0.34	0.026777
-2.25	0.35	0.026805
-2.25	0.36	0.026828
-2.25	0.37	0.026844
-2.25	0.38	0.026853
-2.25	0.39	0.026853
-2.25	0.4	0.026843
-2.25	0.41	0.026823
-2.25	0.42	0.02679
-2.25	0.43	0.026745
-2.25	0.44	0.026686
-2.25	0.45	0.026611
-2.25	0.46	0.026521
-2.25	0.47	0.026418
-2.25	0.48	0.026305
-2.25	0.49	0.026184
-2.25	0.5	0.02606
-2.25	0.51	0.025936
-2.25	0.52	0.025813
-2.25	0.53	0.025697
-2.25	0.54	0.025588
-2.25	0.55	0.025492
-2.25	0.56	0.025409
-2.25	0.57	0.02534
-2.25	0.58	0.025283
-2.25	0.59	0.025238
-2.25	0.6	0.025202
-2.25	0.61	0.025175
-2.25	0.62	0.025155
-2.25	0.63	0.025141
-2.25	0.64	0.025132
-2.25	0.65	0.025127
-2.25	0.66	0.025125
-2.25	0.67	0.025125
-2.25	0.68	0.025127
-2.25	0.69	0.025132
-2.25	0.7	0.025138
-2.25	0.71	0.025147
-2.25	0.72	0.025157
-2.25	0.73	0.025169
-2.25	0.74	0.025183
-2.25	0.75	0.025198
-2.25	0.76	0.025215
-2.25	0.77	0.02523
-2.25	0.78	0.025241
-2.25	0.79	0.025246
-2.25	0.8	0.025242
-2.25	0.81	0.025226
-2.25	0.82	0.025197
-2.25	0.83	0.02515
-2.25	0.84	0.025085
-2.25	0.85	0.024997
-2.25	0.86	0.024886
-2.25	0.87	0.024751
-2.25	0.88	0.024593
-2.25	0.89	0.024413
-2.25	0.9	0.024212
-2.25	0.91	0.02399
-2.25	0.92	0.023748
-2.25	0.93	0.023487
-2.25	0.94	0.023208
-2.25	0.95	0.022912
-2.25	0.96	0.022599
-2.25	0.97	0.022275
-2.25	0.98	0.021945
-2.25	0.99	0.021614
-2.25	1	0.021287
-2.25	1.01	0.02097
-2.25	1.02	0.020668
-2.25	1.03	0.020387
-2.25	1.04	0.02013
-2.25	1.05	0.019905
-2.25	1.06	0.019714
-2.25	1.07	0.019554
-2.25	1.08	0.019423
-2.25	1.09	0.019314
-2.25	1.1	0.019225
-2.25	1.11	0.019151
-2.25	1.12	0.019088
-2.25	1.13	0.019031
-2.25	1.14	0.018976
-2.25	1.15	0.01892
-2.25	1.16	0.018858
-2.25	1.17	0.018791
-2.25	1.18	0.018718
-2.25	1.19	0.018641
-2.25	1.2	0.018559
-2.25	1.21	0.018474
-2.25	1.22	0.018384
-2.25	1.23	0.018292
-2.25	1.24	0.018198
-2.25	1.25	0.018101
-2.25	1.26	0.018002
-2.25	1.27	0.017902
-2.25	1.28	0.017802
-2.25	1.29	0.0177
-2.25	1.3	0.017598
-2.25	1.4	0.017598
-2.2	-0.1	0.026819
-2.2	0	0.026819
-2.2	0.01	0.026753
-2.2	0.02	0.026687
-2.2	0.03	0.026621
-2.2	0.04	0.026556
-2.2	0.05	0.026491
-2.2	0.06	0.026428
-2.2	0.07	0.026367
-2.2	0.08	0.026308
-2.2	0.09	0.026254
-2.2	0.1	0.026204
-2.2	0.11	0.02616
-2.2	0.12	0.026124
-2.2	0.13	0.026095
-2.2	0.14	0.026074
-2.2	0.15	0.026064
-2.2	0.16	0.026064
-2.2	0.17	0.026074
-2.2	0.18	0.026092
-2.2	0.19	0.026118
-2.2	0.2	0.026151
-2.2	0.21	0.026189
-2.2	0.22	0.026232
-2.2	0.23	0.026278
-2.2	0.24	0.026327
-2.2	0.25	0.026377
-2.2	0.26	0.026428
-2.2	0.27	0.026478
-2.2	0.28	0.026528
-2.2	0.29	0.026576
-2.2	0.3	0.026623
-2.2	0.31	0.026667
-2.2	0.32	0.026707
-2.2	0.33	0.026744
-2.2	0.34	0.026777
-2.2	0.35	0.026805
-2.2	0.36	0.026828
-2.2	0.37	0.026844
-2.2	0.38	0.026853
-2.2	0.39	0.026853
-2.2	0.4	0.026843
-2.2	0.41	0.026823
-2.2	0.42	0.02679
-2.2	0.43	0.026745
-2.2	0.44	0.026686
-2.2	0.45	0.026611
-2.2	0.46	0.026521
-2.2	0.47	0.026418
-2.2	0.48	0.026305
-2.2	0.49	0.026184
-2.2	0.5	0.02606
-2.2	0.51	0.025936
-2.2	0.52	0.025813
-2.2	0.53	0.025697
-2.2	0.54	0.025588
-2.2	0.55	0.025492
-2.2	0.56	0.025409
-2.2	0.57	0.02534
-2.2	0.58	0.025283
-2.2	0.59	0.025238
-2.2	0.6	0.025202
-2.2	0.61	0.025175
-2.2	0.62	0.025155
-2.2	0.63	0.025141
-2.2	0.64	0.025132
-2.2	0.65	0.025127
-2.2	0.66	0.025125
-2.2	0.67	0.025125
-2.2	0.68	0.025127
-2.2	0.69	0.025132
-2.2	0.7	0.025138
-2.2	0.71	0.025147
-2.2	0.72	0.025157
-2.2	0.73	0.025169
-2.2	0.74	0.025183
-2.2	0.75	0.025198
-2.2	0.76	0.025215
-2.2	0.77	0.02523
-2.2	0.78	0.025241
-2.2	0.79	0.025246
-2.2	0.8	0.025242
-2.2	0.81	0.025226
-2.2	0.82	0.025197
-2.2	0.83	0.02515
-2.2	0.84	0.025085
-2.2	0.85	0.024997
-2.2	0.86	0.024886
-2.2	0.87	0.024751
-2.2	0.88	0.024593
-2.2	0.89	0.024413
-2.2	0.9	0.024212
-2.2	0.91	0.02399
-2.2	0.92	0.023748
-2.2	0.93	0.023487
-2.2	0.94	0.023208
-2.2	0.95	0.022912
-2.2	0.96	0.022599
-2.2	0.97	0.022275
-2.2	0.98	0.021945
-2.2	0.99	0.021614
-2.2	1	0.021287
-2.2	1.01	0.02097
-2.2	1.02	0.020668
-2.2	1.03	0.020387
-2.2	1.04	0.02013
-2.2	1.05	0.019905
-2.2	1.06	0.019714
-2.2	1.07	0.019554
-2.2	1.08	0.019423
-2.2	1.09	0.019314
-2.2	1.1	0.019225
-2.2	1.11	0.019151
-2.2	1.12	0.019088
-2.2	1.13	0.019031
-2.2	1.14	0.018976
-2.2	1.15	0.01892
-2.2	1.16	0.018858
-2.2	1.17	0.018791
-2.2	1.18	0.018718
-2.2	1.19	0.018641
-2.2	1.2	0.018559
-2.2	1.21	0.018474
-2.2	1.22	0.018384
-2.2	1.23	0.018292
-2.2	1.24	0.018198
-2.2	1.25	0.018101
-2.2	1.26	0.018002
-2.2	1.27	0.017902
-2.2	1.28	0.017802
-2.2	1.29	0.0177
-2.2	1.3	0.017598
-2.2	1.4	0.017598
-2.15	-0.1	0.026819
-2.15	0	0.026819
-2.15	0.01	0.026753
-2.15	0.02	0.026687
-2.15	0.03	0.026621
-2.15	0.04	0.026556
-2.15	0.05	0.026491
-2.15	0.06	0.026428
-2.15	0.07	0.026367
-2.15	0.08	0.026308
-2.15	0.09	0.026254
-2.15	0.1	0.026204
-2.15	0.11	0.02616
-2.15	0.12	0.026124
-2.15	0.13	0.026095
-2.15	0.14	0.026074
-2.15	0.15	0.026064
-2.15	0.16	0.026064
-2.15	0.17	0.026074
-2.15	0.18	0.026092
-2.15	0.19	0.026118
-2.15	0.2	0.026151
-2.15	0.21	0.026189
-2.15	0.22	0.026232
-2.15	0.23	0.026278
-2.15	0.24	0.026327
-2.15	0.25	0.026377
-2.15	0.26	0.026428
-2.15	0.27	0.026478
-2.15	0.28	0.026528
-2.15	0.29	0.026576
-2.15	0.3	0.026623
-2.15	0.31	0.026667
-2.15	0.32	0.026707
-2.15	0.33	0.026744
-2.15	0.34	0.026777
-2.15	0.35	0.026805
-2.15	0.36	0.026828
-2.15	0.37	0.026844
-2.15	0.38	0.026853
-2.15	0.39	0.026853
-2.15	0.4	0.026843
-2.15	0.41	0.026823
-2.15	0.42	0.02679
-2.15	0.43	0.026745
-2.15	0.44	0.026686
-2.15	0.45	0.026611
-2.15	0.46	0.026521
-2.15	0.47	0.026418
-2.15	0.48	0.026305
-2.15	0.49	0.026184
-2.15	0.5	0.02606
-2.15	0.51	0.025936
-2.15	0.52	0.025813
-2.15	0.53	0.025697
-2.15	0.54	0.025588
-2.15	0.55	0.025492
-2.15	0.56	0.025409
-2.15	0.57	0.02534
-2.15	0.58	0.025283
-2.15	0.59	0.025238
-2.15	0.6	0.025202
-2.15	0.61	0.025175
-2.15	0.62	0.025155
-2.15	0.63	0.025141
-2.15	0.64	0.025132
-2.15	0.65	0.025127
-2.15	0.66	0.025125
-2.15	0.67	0.025125
-2.15	0.68	0.025127
